"site.id","latitude","longitude","date","median.T","sst_jpl","sst_jpl_n4","sst_jpl_ID2_16","sst_jpl_interp"
"AQ",42.53003,-70.852886,2025-02-27,2.624,2.617,2.617,2.61813563199789,2.617
"AQ",42.53003,-70.852886,2025-02-28,2.943,2.95,2.95,2.94869977908022,2.95
"AQ",42.53003,-70.852886,2025-03-01,3.049,2.716,2.716,2.7167917233665,2.716
"AQ",42.53003,-70.852886,2025-03-02,2.73,2.561,2.561,2.56219226572006,2.561
"AQ",42.53003,-70.852886,2025-03-03,2.303,2.609,2.609,2.60922493915174,2.609
"AQ",42.53003,-70.852886,2025-03-04,2.517,2.911,2.911,2.90888546247965,2.911
"AQ",42.53003,-70.852886,2025-03-05,2.837,3.394,3.394,3.39347543370149,3.394
"AQ",42.53003,-70.852886,2025-03-06,3.314,3.17,3.17,3.16814179280346,3.17
"AQ",42.53003,-70.852886,2025-03-07,3.155,2.876,2.876,2.87593764297361,2.876
"AQ",42.53003,-70.852886,2025-03-08,3.049,2.73,2.73,2.7308211648274,2.73
"AQ",42.53003,-70.852886,2025-03-09,3.049,2.753,2.753,2.75440310092155,2.753
"AQ",42.53003,-70.852886,2025-03-10,3.208,2.976,2.976,2.97876381758609,2.976
"AQ",42.53003,-70.852886,2025-03-11,3.472,3.494,3.494,3.4922530058873,3.494
"AQ",42.53003,-70.852886,2025-03-12,3.893,4.118,4.118,4.11110027675076,4.118
"AQ",42.53003,-70.852886,2025-03-13,3.998,4.049,4.049,4.04657131320659,4.049
"AQ",42.53003,-70.852886,2025-03-14,4.311,3.942,3.942,3.94148752592039,3.942
"AQ",42.53003,-70.852886,2025-03-15,4.727,3.685,3.685,3.68379489392698,3.685
"AQ",42.53003,-70.852886,2025-03-16,5.141,3.815,3.815,3.81413638842187,3.815
"AQ",42.53003,-70.852886,2025-03-17,5.552,3.953,3.953,3.9520558894057,3.953
"AQ",42.53003,-70.852886,2025-03-18,5.552,3.838,3.838,3.83717555475488,3.838
"AQ",42.53003,-70.852886,2025-03-19,5.45,3.911,3.911,3.91001038862587,3.911
"AQ",42.53003,-70.852886,2025-03-20,5.655,4.653,4.653,4.65308752679895,4.653
"AQ",42.53003,-70.852886,2025-03-21,5.552,4.528,4.528,4.5272237794348,4.528
"AQ",42.53003,-70.852886,2025-03-22,5.552,4.544,4.544,4.54050578288324,4.544
"AQ",42.53003,-70.852886,2025-03-23,5.244,4.445,4.445,4.44448913383153,4.445
"AQ",42.53003,-70.852886,2025-03-24,5.037,4.477,4.477,4.47666007038657,4.477
"AQ",42.53003,-70.852886,2025-03-25,5.244,4.516,4.516,4.51640856346486,4.516
"AQ",42.53003,-70.852886,2025-03-26,5.244,4.447,4.447,4.44770894282693,4.447
"AQ",42.53003,-70.852886,2025-03-27,5.244,4.451,4.451,4.45126133615835,4.451
"AQ",42.53003,-70.852886,2025-03-28,5.347,4.444,4.444,4.44498256040011,4.444
"AQ",42.53003,-70.852886,2025-03-29,5.244,4.52,4.52,4.5203484641731,4.52
"AQ",42.53003,-70.852886,2025-03-30,5.141,4.577,4.577,4.57667880915074,4.577
"AQ",42.53003,-70.852886,2025-03-31,5.347,5.212,5.212,5.21280905918866,5.212
"AQ",42.53003,-70.852886,2025-04-01,5.962,5.221,5.221,5.2203124416019,5.221
"AQ",42.53003,-70.852886,2025-04-02,5.911,5.274,5.274,5.27287491266504,5.274
"AQ",42.53003,-70.852886,2025-04-03,5.86,5.311,5.311,5.3123242394634,5.311
"AQ",42.53003,-70.852886,2025-04-04,6.064,5.383,5.383,5.38355727162646,5.383
"AQ",42.53003,-70.852886,2025-04-05,6.268,5.859,5.859,5.85935897684465,5.859
"AQ",42.53003,-70.852886,2025-04-06,6.268,5.747,5.747,5.74733180608019,5.747
"AQ",42.53003,-70.852886,2025-04-07,6.268,5.16,5.16,5.16070307344865,5.16
"AQ",42.53003,-70.852886,2025-04-08,6.064,5.322,5.322,5.32351864179437,5.322
"AQ",42.53003,-70.852886,2025-04-09,5.757,5.239,5.239,5.24091242682872,5.239
"AQ",42.53003,-70.852886,2025-04-10,5.86,5.129,5.129,5.12971014686364,5.129
"AQ",42.53003,-70.852886,2025-04-11,6.064,5.07,5.07,5.07035488151844,5.07
"AQ",42.53003,-70.852886,2025-04-12,5.86,5.156,5.156,5.15614730439435,5.156
"AQ",42.53003,-70.852886,2025-04-13,5.86,4.591,4.591,4.59138499075877,4.591
"AQ",42.53003,-70.852886,2025-04-14,5.962,5.337,5.337,5.33760095640321,5.337
"AQ",42.53003,-70.852886,2025-04-15,6.37,5.745,5.745,5.74134184342985,5.745
"AQ",42.53003,-70.852886,2025-04-16,6.268,5.826,5.826,5.81948699169747,5.826
"AQ",42.53003,-70.852886,2025-04-17,6.268,5.613,5.613,5.60905157639379,5.613
"AQ",42.53003,-70.852886,2025-04-18,6.37,5.503,5.503,5.50050822976055,5.503
"AQ",42.53003,-70.852886,2025-04-19,7.381,5.588,5.588,5.58932427245994,5.588
"AQ",42.53003,-70.852886,2025-04-20,7.381,5.661,5.661,5.66292574937917,5.661
"AQ",42.53003,-70.852886,2025-04-21,7.179,6.255,6.255,6.2550078811846,6.255
"AQ",42.53003,-70.852886,2025-04-22,7.682,6.69,6.69,6.69023555518209,6.69
"AQ",42.53003,-70.852886,2025-04-23,8.382,7.041,7.041,7.04101534852135,7.041
"AQ",42.53003,-70.852886,2025-04-24,9.077,7.901,7.901,7.90204950210706,7.901
"AQ",42.53003,-70.852886,2025-04-25,9.176,7.709,7.709,7.70900287670788,7.709
"AQ",42.53003,-70.852886,2025-04-26,9.62,6.788,6.788,6.78828029121531,6.788
"AQ",42.53003,-70.852886,2025-04-27,8.282,6.199,6.199,6.20021549885264,6.199
"AQ",42.53003,-70.852886,2025-04-28,6.978,6.15,6.15,6.15094960346703,6.15
"AQ",42.53003,-70.852886,2025-04-29,8.182,7.736,7.736,7.7389429386318,7.736
"AQ",42.53003,-70.852886,2025-04-30,8.879,8.167,8.167,8.16771535553273,8.167
"AQ",42.53003,-70.852886,2025-05-01,8.581,8.181,8.181,8.18157354315495,8.181
"AQ",42.53003,-70.852886,2025-05-02,8.581,8.195,8.195,8.1959196428128,8.195
"AQ",42.53003,-70.852886,2025-05-03,10.357,8.362,8.362,8.36277787184372,8.362
"AQ",42.53003,-70.852886,2025-05-04,10.357,8.896,8.896,8.89602284083588,8.896
"AQ",42.53003,-70.852886,2025-05-05,10.063,8.988,8.988,8.9878749871337,8.988
"AQ",42.53003,-70.852886,2025-05-06,10.308,9.932,9.932,9.93228517868908,9.932
"AQ",42.53003,-70.852886,2025-05-07,9.965,10.122,10.122,10.1232940228168,10.122
"AQ",42.53003,-70.852886,2025-05-08,10.846,10.079,10.079,10.0802147719132,10.079
"AQ",42.53003,-70.852886,2025-05-09,11.236,9.864,9.864,9.86416720522544,9.864
"AQ",42.53003,-70.852886,2025-05-10,11.139,8.984,8.984,8.98349446552185,8.984
"AQ",42.53003,-70.852886,2025-05-11,10.944,8.987,8.987,8.98679144490257,8.987
"AQ",42.53003,-70.852886,2025-05-12,10.944,9.252,9.252,9.25196886789002,9.252
"AQ",42.53003,-70.852886,2025-05-13,11.334,10.745,10.745,10.7431658124114,10.745
"AQ",42.53003,-70.852886,2025-05-14,12.2555,11.868,11.868,11.8668693997729,11.868
"AQ",42.53003,-70.852886,2025-05-15,12.98,11.979,11.979,11.9781909546376,11.979
"AQ",42.53003,-70.852886,2025-05-16,13.654,11.846,11.846,11.8453454337583,11.846
"AQ",42.53003,-70.852886,2025-05-17,13.606,12.157,12.157,12.1557616068673,12.157
"AQ",42.53003,-70.852886,2025-05-18,12.0615,12.639,12.639,12.6376266861349,12.639
"AQ",42.53003,-70.852886,2025-05-19,8.879,12.632,12.632,12.6304943112803,12.632
"AQ",42.53003,-70.852886,2025-05-20,8.481,10.41,10.41,10.4107280137344,10.41
"AQ",42.53003,-70.852886,2025-05-21,9.768,10.249,10.249,10.249519164785,10.249
"AQ",42.53003,-70.852886,2025-05-22,9.768,9.864,9.864,9.86456742746236,9.864
"AQ",42.53003,-70.852886,2025-05-23,9.669,9.328,9.328,9.32896420461907,9.328
"AQ",42.53003,-70.852886,2025-05-24,9.965,10.093,10.093,10.0938974127984,10.093
"AQ",42.53003,-70.852886,2025-05-25,10.259,10.36,10.36,10.363072791008,10.36
"AQ",42.53003,-70.852886,2025-05-26,10.651,10.233,10.233,10.2370669970204,10.233
"AQ",42.53003,-70.852886,2025-05-27,11.139,10.284,10.284,10.2866514503458,10.284
"AQ",42.53003,-70.852886,2025-05-28,11.819,10.486,10.486,10.4883663015747,10.486
"AQ",42.53003,-70.852886,2025-05-29,11.334,11.978,11.978,11.9799865838565,11.978
"AQ",42.53003,-70.852886,2025-05-30,11.528,12.45,12.45,12.4510826983944,12.45
"AQ",42.53003,-70.852886,2025-05-31,12.013,12.47,12.47,12.4712503051704,12.47
"AQ",42.53003,-70.852886,2025-06-01,9.472,12.447,12.447,12.448210307355,12.447
"AQ",42.53003,-70.852886,2025-06-02,8.829,12.597,12.597,12.5983432014059,12.597
"AQ",42.53003,-70.852886,2025-06-03,9.472,12.466,12.466,12.4666684356113,12.466
"AQ",42.53003,-70.852886,2025-06-04,11.334,12.444,12.444,12.4443570899697,12.444
"AQ",42.53003,-70.852886,2025-06-05,12.304,12.381,12.381,12.3813534381383,12.381
"AQ",42.53003,-70.852886,2025-06-06,12.835,12.66,12.66,12.6611398267772,12.66
"AQ",42.53003,-70.852886,2025-06-07,13.606,13.904,13.904,13.9061299339365,13.904
"AQ",42.53003,-70.852886,2025-06-08,13.942,13.948,13.948,13.950923185558,13.948
"AQ",42.53003,-70.852886,2025-06-09,14.134,13.988,13.988,13.9912592420073,13.988
"AQ",42.53003,-70.852886,2025-06-10,14.23,14.569,14.569,14.5720600327784,14.569
"AQ",42.53003,-70.852886,2025-06-11,14.661,16.043,16.043,16.0441129437722,16.043
"AQ",42.53003,-70.852886,2025-06-12,15.282,16.077,16.077,16.0779451416691,16.077
"AQ",42.53003,-70.852886,2025-06-13,12.98,16.022,16.022,16.022858613006,16.022
"AQ",42.53003,-70.852886,2025-06-14,14.9,15.419,15.419,15.4215070868781,15.419
"AQ",42.53003,-70.852886,2025-06-15,15.569,15.367,15.367,15.369148318638,15.367
"AQ",42.53003,-70.852886,2025-06-16,15.951,14.887,14.887,14.8885480064687,14.887
"AQ",42.53003,-70.852886,2025-06-17,16.618,16.43,16.43,16.4286004732312,16.43
"AQ",42.53003,-70.852886,2025-06-18,16.903,17.128,17.128,17.124236132237,17.128
"AQ",42.53003,-70.852886,2025-06-19,16.427,17.021,17.021,17.0162343487229,17.021
"AQ",42.53003,-70.852886,2025-06-20,12.449,16.934,16.934,16.9296474791382,16.934
"AQ",42.53003,-70.852886,2025-06-21,10.944,17.049,17.049,17.0487969267093,17.049
"AQ",42.53003,-70.852886,2025-06-22,13.269,17.363,17.363,17.361712744455,17.363
"AQ",42.53003,-70.852886,2025-06-23,13.942,17.782,17.782,17.7813869583323,17.782
"AQ",42.53003,-70.852886,2025-06-24,14.469,18.735,18.735,18.7351504774726,18.735
"AQ",42.53003,-70.852886,2025-06-25,13.558,18.593,18.593,18.5920472447104,18.593
"AQ",42.53003,-70.852886,2025-06-26,15.664,18.682,18.682,18.6814074336781,18.682
"AQ",42.53003,-70.852886,2025-06-27,16.046,18.65,18.65,18.6502004696549,18.65
"AQ",42.53003,-70.852886,2025-06-28,16.427,18.474,18.474,18.4743886301133,18.474
"AQ",42.53003,-70.852886,2025-06-29,16.5705,18.736,18.736,18.7361086647991,18.736
"AQ",42.53003,-70.852886,2025-06-30,17.094,18.734,18.734,18.7346618401564,18.734
"AQ",42.53003,-70.852886,2025-07-01,17.8075,18.762,18.762,18.7641663949794,18.762
"AQ",42.53003,-70.852886,2025-07-02,14.7565,18.947,18.947,18.9483578349278,18.947
"AQ",42.53003,-70.852886,2025-07-03,13.365,19.225,19.225,19.2263479709713,19.225
"AQ",42.53003,-70.852886,2025-07-04,13.894,19.25,19.25,19.2505739266596,19.25
"AQ",42.53003,-70.852886,2025-07-05,14.134,19.332,19.332,19.3328685203595,19.332
"AQ",42.53003,-70.852886,2025-07-06,16.332,19.638,19.638,19.6374798269815,19.638
"AQ",42.53003,-70.852886,2025-07-07,16.951,20.223,20.223,20.223300904699,20.223
"AQ",42.53003,-70.852886,2025-07-08,14.517,20.377,20.377,20.3768400608244,20.377
"AQ",42.53003,-70.852886,2025-07-09,15.664,20.392,20.392,20.3919995148183,20.392
"AQ",42.53003,-70.852886,2025-07-10,16.475,19.536,19.536,19.5360860984687,19.536
"AQ",42.53003,-70.852886,2025-07-11,17.0465,19.151,19.151,19.1511624372187,19.151
"AQ",42.53003,-70.852886,2025-07-12,17.95,19.153,19.153,19.1540138253019,19.153
"AQ",42.53003,-70.852886,2025-07-13,18.996,19.179,19.179,19.1799033497573,19.179
"AQ",42.53003,-70.852886,2025-07-14,20.043,19.269,19.269,19.2703037608555,19.269
"AQ",42.53003,-70.852886,2025-07-15,17.379,19.944,19.944,19.9442149065006,19.944
"AQ",42.53003,-70.852886,2025-07-16,14.23,20.428,20.428,20.4276077882488,20.428
"AQ",42.53003,-70.852886,2025-07-17,14.8045,20.445,20.445,20.4480953397373,20.445
"AQ",42.53003,-70.852886,2025-07-18,12.3525,20.578,20.578,20.5814827308702,20.578
"AQ",42.53003,-70.852886,2025-07-19,12.9315,20.493,20.493,20.4959677059556,20.493
"AQ",42.53003,-70.852886,2025-07-20,15.951,19.885,19.885,19.8861223387418,19.885
"AQ",42.53003,-70.852886,2025-07-21,16.427,18.215,18.215,18.2171305459029,18.215
"AQ",42.53003,-70.852886,2025-07-22,13.798,17.483,17.483,17.4834947301982,17.483
"AQ",42.53003,-70.852886,2025-07-23,16.141,17.499,17.499,17.4997998900736,17.499
"AQ",42.53003,-70.852886,2025-07-24,17.3315,17.817,17.817,17.8182171694615,17.817
"AQ",42.53003,-70.852886,2025-07-25,15.855,18.461,18.461,18.4619055209529,18.461
"AQ",42.53003,-70.852886,2025-07-26,13.5095,18.798,18.798,18.7993198278185,18.798
"AQ",42.53003,-70.852886,2025-07-27,14.134,19.234,19.234,19.2352607209357,19.234
"AQ",42.53003,-70.852886,2025-07-28,14.517,19.506,19.506,19.5070087377814,19.506
"AQ",42.53003,-70.852886,2025-07-29,14.9,19.676,19.676,19.6789267279444,19.676
"AQ",42.53003,-70.852886,2025-07-30,15.378,19.915,19.915,19.9170122267385,19.915
"AQ",42.53003,-70.852886,2025-07-31,16.903,19.603,19.603,19.6041904353776,19.603
"AQ",42.53003,-70.852886,2025-08-01,16.903,19.195,19.195,19.1941520415002,19.195
"AQ",42.53003,-70.852886,2025-08-02,17.475,18.631,18.631,18.6324036310319,18.631
"AQ",42.53003,-70.852886,2025-08-03,18.236,18.425,18.425,18.4263343869328,18.425
"AQ",42.53003,-70.852886,2025-08-04,18.188,18.391,18.391,18.3917495146618,18.391
"AQ",42.53003,-70.852886,2025-08-05,18.806,18.642,18.642,18.6368382998737,18.642
"AQ",42.53003,-70.852886,2025-08-06,19.092,19.063,19.063,19.0625374906052,19.063
"AQ",42.53003,-70.852886,2025-08-07,19.377,19.388,19.388,19.3869647288255,19.388
"AQ",42.53003,-70.852886,2025-08-08,19.567,19.381,19.381,19.3802251046766,19.381
"AQ",42.53003,-70.852886,2025-08-09,19.662,19.577,19.577,19.5724210933583,19.577
"AQ",42.53003,-70.852886,2025-08-10,19.853,19.722,19.722,19.7142863388542,19.722
"AQ",42.53003,-70.852886,2025-08-11,18.521,19.728,19.728,19.7269266542762,19.728
"AQ",42.53003,-70.852886,2025-08-12,17.7125,19.946,19.946,19.946388522466,19.946
"AQ",42.53003,-70.852886,2025-08-13,16.2845,20.675,20.675,20.678100266666,20.675
"AQ",42.53003,-70.852886,2025-08-14,15.664,21.279,21.279,21.2823440338799,21.279
"AQ",42.53003,-70.852886,2025-08-15,16.7605,21.125,21.125,21.1280454606859,21.125
"AQ",42.53003,-70.852886,2025-08-16,17.379,21.035,21.035,21.0372053470709,21.035
"AQ",42.53003,-70.852886,2025-08-17,18.045,20.957,20.957,20.9580535816688,20.957
"AQ",42.53003,-70.852886,2025-08-18,17.9975,20.508,20.508,20.5093641321031,20.508
"AQ",42.53003,-70.852886,2025-08-19,18.045,20.394,20.394,20.3941649282295,20.394
"AQ",42.53003,-70.852886,2025-08-20,17.855,18.458,18.458,18.4599280109698,18.458
"AQ",42.53003,-70.852886,2025-08-21,17.76,18.261,18.261,18.2620091139982,18.261
"AQ",42.53003,-70.852886,2025-08-22,17.855,18.305,18.305,18.3058348184568,18.305
"AQ",42.53003,-70.852886,2025-08-23,18.14,18.42,18.42,18.4210351467532,18.42
"AQ",42.53003,-70.852886,2025-08-24,18.521,18.485,18.485,18.4863556276214,18.485
"AQ",42.53003,-70.852886,2025-08-25,18.6635,20.741,20.741,20.7416528013374,20.741
"AQ",42.53003,-70.852886,2025-08-26,18.901,20.056,20.056,20.0561853482546,20.056
"AQ",42.53003,-70.852886,2025-08-27,16.237,18.316,18.316,18.3161209258833,18.316
"AQ",42.53003,-70.852886,2025-08-28,16.332,18.329,18.329,18.3283866434179,18.329
"AQ",42.53003,-70.852886,2025-08-29,16.999,18.33,18.33,18.3299442589548,18.33
"AQ",42.53003,-70.852886,2025-08-30,16.618,18.255,18.255,18.2556020050501,18.255
"AQ",42.53003,-70.852886,2025-08-31,15.378,18.163,18.163,18.1637796528369,18.163
"AQ",42.53003,-70.852886,2025-09-01,16.141,18.331,18.331,18.3308713939587,18.331
"AQ",42.53003,-70.852886,2025-09-02,16.7605,18.146,18.146,18.1449783278858,18.146
"AQ",42.53003,-70.852886,2025-09-03,17.475,17.891,17.891,17.8906187910943,17.891
"AQ",42.53003,-70.852886,2025-09-04,18.14,17.759,17.759,17.7605915455556,17.759
"AQ",42.53003,-70.852886,2025-09-05,18.426,17.958,17.958,17.9581288766621,17.958
"AQ",42.53003,-70.852886,2025-09-06,16.713,18.059,18.059,18.0605247376,18.059
"AQ",42.53003,-70.852886,2025-09-07,15.091,18.064,18.064,18.0648056440912,18.064
"AQ",42.53003,-70.852886,2025-09-08,13.846,17.908,17.908,17.9083020698468,17.908
"AQ",42.53003,-70.852886,2025-09-09,14.134,17.613,17.613,17.6127745113204,17.613
"AQ",42.53003,-70.852886,2025-09-10,14.804,17.506,17.506,17.504061036872,17.506
"AQ",42.53003,-70.852886,2025-09-11,15.569,17.336,17.336,17.3329947151794,17.336
"AQ",42.53003,-70.852886,2025-09-12,16.141,17.213,17.213,17.2111511387048,17.213
"AQ",42.53003,-70.852886,2025-09-13,16.808,17.162,17.162,17.161000875901,17.162
"AQ",42.53003,-70.852886,2025-09-14,17.094,17.1,17.1,17.097828060763,17.1
"AQ",42.53003,-70.852886,2025-09-15,17.475,17.132,17.132,17.1310102135318,17.132
"AQ",42.53003,-70.852886,2025-09-16,17.76,17.208,17.208,17.2076976950114,17.208
"AQ",42.53003,-70.852886,2025-09-17,17.855,17.761,17.761,17.7601341746294,17.761
"AQ",42.53003,-70.852886,2025-09-18,17.95,18.099,18.099,18.0994720334837,18.099
"AQ",42.53003,-70.852886,2025-09-19,17.9025,18.125,18.125,18.1245051617737,18.125
"AQ",42.53003,-70.852886,2025-09-20,17.57,17.823,17.823,17.8223968035322,17.823
"AQ",42.53003,-70.852886,2025-09-21,17.379,17.65,17.65,17.6495187987566,17.65
"AQ",42.53003,-70.852886,2025-09-22,17.475,17.43,17.43,17.4313834806123,17.43
"AQ",42.53003,-70.852886,2025-09-23,17.665,17.446,17.446,17.4490927885602,17.446
"AQ",42.53003,-70.852886,2025-09-24,17.855,17.521,17.521,17.5220582774016,17.521
"CB",42.6572,-70.68275,2024-05-07,11.625,NA,10.485,10.4919414321335,10.485
"CB",42.6572,-70.68275,2024-05-08,11.041,NA,10.586,10.6007120565886,10.586
"CB",42.6572,-70.68275,2024-05-09,11.285,NA,10.629,10.6674697283523,10.629
"CB",42.6572,-70.68275,2024-05-10,11.334,NA,10.864,10.9506837914633,10.864
"CB",42.6572,-70.68275,2024-05-11,11.6735,NA,10.881,10.9744295827622,10.881
"CB",42.6572,-70.68275,2024-05-12,11.819,NA,11.004,11.0204943292788,11.004
"CB",42.6572,-70.68275,2024-05-13,11.722,NA,10.934,10.8989841160659,10.934
"CB",42.6572,-70.68275,2024-05-14,11.041,NA,10.87,10.8267695376699,10.87
"CB",42.6572,-70.68275,2024-05-15,10.944,NA,11.107,11.0982048034512,11.107
"CB",42.6572,-70.68275,2024-05-16,11.722,NA,11.45,11.4494934157433,11.45
"CB",42.6572,-70.68275,2024-05-17,13.028,NA,11.486,11.4684769015572,11.486
"CB",42.6572,-70.68275,2024-05-18,13.269,NA,11.473,11.4737175110086,11.473
"CB",42.6572,-70.68275,2024-05-19,13.365,NA,11.585,11.6055155206683,11.585
"CB",42.6572,-70.68275,2024-05-20,13.558,NA,11.637,11.6647203817013,11.637
"CB",42.6572,-70.68275,2024-05-21,12.883,NA,14.77,14.7779603999379,14.77
"CB",42.6572,-70.68275,2024-05-22,13.269,NA,14.298,14.3105224455995,14.298
"CB",42.6572,-70.68275,2024-05-23,14.23,NA,14.059,14.0736584947671,14.059
"CB",42.6572,-70.68275,2024-05-24,15.282,NA,14.31,14.3232129797852,14.31
"CB",42.6572,-70.68275,2024-05-25,15.4255,NA,14.602,14.6202861885765,14.602
"CB",42.6572,-70.68275,2024-05-26,14.9,NA,14.598,14.6151387986535,14.598
"CB",42.6572,-70.68275,2024-05-27,14.421,NA,14.528,14.538076668972,14.528
"CB",42.6572,-70.68275,2024-05-28,15.091,NA,15.548,15.5633423813486,15.548
"CB",42.6572,-70.68275,2024-05-29,15.951,NA,15.764,15.7973349523823,15.764
"CB",42.6572,-70.68275,2024-05-30,14.996,NA,14.476,14.4982191114403,14.476
"CB",42.6572,-70.68275,2024-05-31,14.996,NA,14.054,14.0394046856742,14.054
"CB",42.6572,-70.68275,2024-06-01,15.187,NA,14.614,14.5479506468231,14.614
"CB",42.6572,-70.68275,2024-06-02,13.221,NA,14.836,14.7717570083642,14.836
"CB",42.6572,-70.68275,2024-06-03,14.996,NA,14.934,14.944830946931,14.934
"CB",42.6572,-70.68275,2024-06-04,15.951,NA,15.631,15.6666595314619,15.631
"CB",42.6572,-70.68275,2024-06-05,15.951,NA,15.829,15.8899497392253,15.829
"CB",42.6572,-70.68275,2024-06-06,15.139,NA,15.712,15.7272235339685,15.712
"CB",42.6572,-70.68275,2024-06-07,15.664,NA,15.902,15.9046568794478,15.902
"CB",42.6572,-70.68275,2024-06-08,16.903,NA,15.774,15.7697591587346,15.774
"CB",42.6572,-70.68275,2024-06-09,17.094,NA,15.455,15.4409080398783,15.455
"CB",42.6572,-70.68275,2024-06-10,16.903,NA,15.46,15.4488847265006,15.46
"CB",42.6572,-70.68275,2024-06-11,17.475,NA,15.532,15.5031932096615,15.532
"CB",42.6572,-70.68275,2024-06-12,17.0465,NA,15.981,15.9727443153566,15.981
"CB",42.6572,-70.68275,2024-06-13,17.7125,NA,17.598,17.6262390898516,17.598
"CB",42.6572,-70.68275,2024-06-14,16.523,NA,17.59,17.6158771034043,17.59
"CB",42.6572,-70.68275,2024-06-15,16.141,NA,17.249,17.2686936046966,17.249
"CB",42.6572,-70.68275,2024-06-16,17.284,NA,17.136,17.1533093350302,17.136
"CB",42.6572,-70.68275,2024-06-17,16.1415,NA,17.176,17.1860151420837,17.176
"CB",42.6572,-70.68275,2024-06-18,12.11,NA,17.123,17.1345267743391,17.123
"CB",42.6572,-70.68275,2024-06-19,13.5095,NA,17.183,17.1941256651668,17.183
"CB",42.6572,-70.68275,2024-06-20,15.8075,NA,17.429,17.4302504047549,17.429
"CB",42.6572,-70.68275,2024-06-21,17.6175,NA,17.615,17.5925449060473,17.615
"CB",42.6572,-70.68275,2024-06-22,17.189,NA,17.776,17.7617492747609,17.776
"CB",42.6572,-70.68275,2024-06-23,16.808,NA,18.172,18.1673597161422,18.172
"CB",42.6572,-70.68275,2024-06-24,16.2845,NA,17.58,17.5735136161154,17.58
"CB",42.6572,-70.68275,2024-06-25,17.76,NA,17.517,17.5107200180599,17.517
"CB",42.6572,-70.68275,2024-06-26,18.711,NA,16.817,16.7878596004393,16.817
"CB",42.6572,-70.68275,2024-06-27,19.282,NA,16.818,16.7831039498999,16.818
"CB",42.6572,-70.68275,2024-06-28,19.044,NA,16.447,16.4431475521024,16.447
"CB",42.6572,-70.68275,2024-06-29,16.903,NA,16.783,16.7446297710011,16.783
"CB",42.6572,-70.68275,2024-06-30,11.334,NA,16.616,16.5954850402864,16.616
"CB",42.6572,-70.68275,2024-07-01,13.654,NA,16.569,16.5741030342623,16.569
"CB",42.6572,-70.68275,2024-07-02,14.996,NA,16.686,16.6770732222421,16.686
"CB",42.6572,-70.68275,2024-07-03,15.903,NA,16.479,16.4429295785213,16.479
"CB",42.6572,-70.68275,2024-07-04,14.804,NA,16.697,16.6787125589259,16.697
"CB",42.6572,-70.68275,2024-07-05,14.038,NA,17.15,17.1342570700963,17.15
"CB",42.6572,-70.68275,2024-07-06,13.654,NA,17.673,17.6501303810793,17.673
"CB",42.6572,-70.68275,2024-07-07,13.076,NA,18.942,18.902073305865,18.942
"CB",42.6572,-70.68275,2024-07-08,14.325,NA,18.937,18.8952711247386,18.937
"CB",42.6572,-70.68275,2024-07-09,15.091,NA,18.829,18.791227966087,18.829
"CB",42.6572,-70.68275,2024-07-10,15.378,NA,18.657,18.631791636228,18.657
"CB",42.6572,-70.68275,2024-07-11,13.4135,NA,18.537,18.5255525009624,18.537
